text,target
	秋招之前觉得自己自带主角光环，秋招之后发现...举步维艰?,求助贴
"	<a href=""/subject/index/8ff6195b41564046931f4fb682388050"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#我的秋招结束啦#</a><a href=""/subject/index/96590c75ed774fcba47d4ab510051738"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#Offer比较，求稳定还是求发展#</a><a href=""/subject/index/002d6ce4eab1487f9cae3241b5322732"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#秋招#</a>武汉招联金融开发岗位还有春招吗，求救[牛泪]",经验贴
"人保信息科技还在秋招吗？	<a href=""/subject/index/8c6b99124fc647c5be63606e616bac66"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#如何看待2023届秋招#</a> <a href=""/subject/index/84b85f593e104d21b9519199e370a8b1"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#你觉得今年秋招难吗#</a> <a href=""/subject/index/48ae9703c9b14e618eb03d31d581cafd"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#你的秋招进展怎么样了#</a>  引流，阿里 腾讯 华为 字节 美团 国企 银行 农行 中行 工行 波行 上行 移动 电信 联通 比亚迪...已经不记得是什么时候投的了，今天收到一面邮件，有没有uu只有一面15分钟问啥呀？ 这公司现在还在招人么？薪资待遇咋样呀？",求助贴
"万兴科技 社招内推 长沙&深圳HC多多	快快扫码投递简历吧~ <a href=""/subject/index/cf8c68e5a0ae45da835c0291f459468a"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#内推#</a>",招聘信息
"专科有岗！华润化学材料23届秋季校招！研	专科有岗！华润化学材料23届秋季校招！研究员/设备岗/现场工艺/职能岗 <a href=""/subject/index/cf8c68e5a0ae45da835c0291f459468a"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#内推#</a>",招聘信息
用友2023补录	用友校招内推码，拿走不谢，可私聊回复哦！ 内推码：g7ymwqKq 链接：https://mz.diwork.com/html/activities/schoolRecruitment/html/newdimension.html?encode=g7ymwqKq,求助贴
"大四0实习经验 现在找实习还来得及吗	<a href=""/subject/index/90dae0148c824205b08fc958518ffb92"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#设计人秋招体验最好的公司#</a> <a href=""/subject/index/4d18a32bf27549e3ac44d06e8392c20f"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#如何一边实习一边秋招#</a> <a href=""/subject/index/99b8ecf189df42daaecba6999928594c"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#无实习如何秋招上岸#</a> <a href=""/subject/index/6c6afa9ebae34e9098f26c07b07eadd3"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#实习与准备秋招该如何平衡#</a> <a href=""/subject/index/911c57e167c24c3a9d98643fe97c79c8"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#我的实习日记#</a> <a href=""/subject/index/8c6b99124fc647c5be63606e616bac66"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#如何看待2023届秋招#</a> <a href=""/subject/index/69d77c8d8c8b4a8db736c1ecbe7bce7a"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#视觉/交互/设计百问百答#</a> <a href=""/subject/index/680d52688ec44d8390529bd0cce17c14"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#视觉/交互/设计工作体验#</a> <a href=""/subject/index/6aaf7525961b471ca1ee6f15eaad60a4"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#我的求职思考#</a> <a href=""/subject/index/ce698db6322b463bb07d6ff76551ca3b"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#如果可以选，你最想从事什么工作#</a> <a href=""/subject/index/4bddc3568fbd45c587782dc517829dde"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#我想象的工作vs实际工作#</a> ...本人视觉传达设计 之前学业繁忙一直没时间实习 现在马上面临 车票考试 ...",经验贴
"上汽大众 隆基绿能 offer	上汽大众采购vs隆基绿能解决方案 秋招offer最后阶段的极限二选一了朋友们，希望牛客的友友们可以给一点建议 <a href=""/subject/index/48ae9703c9b14e618eb03d31d581cafd"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#你的秋招进展怎么样了#</a>   引流：上汽 大众 比亚迪 蔚来 隆基绿能 新能源 光伏 风电 远景",求助贴
想找日常实习	如题，想找个实习，可以实习6个月。今年都快结束了，找个春节一过完就可以去的那种,招聘信息
经纬恒润社招审批	有没有经纬恒润正在审批的社招同学？想知道大家审批了多长时间？我在12.15开始走流程，等了半个月了。,求助贴
"大四寒假找设计实习怎么选城市	<a href=""/subject/index/6c6afa9ebae34e9098f26c07b07eadd3"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#实习与准备秋招该如何平衡#</a> <a href=""/subject/index/4bddc3568fbd45c587782dc517829dde"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#我想象的工作vs实际工作#</a> <a href=""/subject/index/99b8ecf189df42daaecba6999928594c"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#无实习如何秋招上岸#</a> <a href=""/subject/index/80e01338914f41f9adc922483ab916e8"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#在找工作求抱抱#</a> <a href=""/subject/index/4d18a32bf27549e3ac44d06e8392c20f"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#如何一边实习一边秋招#</a> <a href=""/subject/index/911c57e167c24c3a9d98643fe97c79c8"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#我的实习日记#</a> <a href=""/subject/index/90dae0148c824205b08fc958518ffb92"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#设计人秋招体验最好的公司#</a> <a href=""/subject/index/680d52688ec44d8390529bd0cce17c14"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#视觉/交互/设计工作体验#</a> <a href=""/subject/index/680d52688ec44d8390529bd0cce17c14"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#视觉/交互/设计工作体验#</a> ...大四 第一次找实习 专业 视觉传达设计(平面设计)应该选择一线城市还是离家附近的(家在大连) 大学 大连工业大学＋...希望各位大大给点帮助",求助贴
"请问各位程序员都有对象了吗	<a href=""/subject/index/8c6b99124fc647c5be63606e616bac66"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#如何看待2023届秋招#</a> <a href=""/subject/index/84b85f593e104d21b9519199e370a8b1"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#你觉得今年秋招难吗#</a> ...emmmmm，是不是在在高中就已经被预定了啊 <a href=""/subject/index/6a8f58d1c7d741aa99d885472626f58b"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#我的2023新年愿望#</a>",求助贴
俺的秋招正式结束了	从九月份开始投简历到十二月底收到贵阳供电所感谢电话，俺的秋招正式结束了，投递了两百多份简历，面试了二十多家，收到两个offer，终究以遗憾收场。,招聘信息
24暑期实习求解惑	佬们，暑期实习是不是只有一个可转正的优势啊，按照现在的行情，不可能光靠转正的，那我是直接年后找日常实习就行，还是等3.4月找暑期实习。求解答,求助贴
"制药人秋招小总结 投递篇	<a href=""/subject/index/544b7908e7f148b4982bb5fb223d0e82"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#生物制药/化工校招攻略#</a>假如是对自己职业规划包括以后发展地域领域很明确的uu们可以忽略啦，就瞄准自己心仪的公司和岗位，多看网上经验贴认真准备就可以啦。如果是我这种没有很明确的职业规划先海投，有什么投什么，先不看岗位公司，因为对于一个没工作过的应届小白来讲在找工作这方面基本上一无所知，所以最开始海投目的就是刷经验啦，经历了大大小小的的面试之后，对面试官可能会问的问题以及大公司小公司面试流程有初步...",经验贴
	拒绝“冬眠”|宇通集团秋招补录，快来领offer！,招聘信息
"有没有在外企的可以帮忙内推呀	<a href=""/subject/index/002d6ce4eab1487f9cae3241b5322732"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#秋招#</a> <a href=""/subject/index/d09b966a380b45ddaba9dc5a6bd5ee19"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#校招#</a> <a href=""/subject/index/8c6b99124fc647c5be63606e616bac66"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#如何看待2023届秋招#</a> 真的好想进外企 有没有宝子能帮忙内推的",求助贴
"就业想去国企的话，是不是只能学Java了	<a href=""/subject/index/002d6ce4eab1487f9cae3241b5322732"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#秋招#</a> <a href=""/subject/index/8c6b99124fc647c5be63606e616bac66"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#如何看待2023届秋招#</a> <a href=""/subject/index/8c6b99124fc647c5be63606e616bac66"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#如何看待2023届秋招#</a> <a href=""/subject/index/a85612c5fb4a412e885dd11f1293c822"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#Java#</a> ...听说国企基本都是Java后端，基本不招前端，想问大家是这样吗？ 比如银行软开，运营商之类的",求助贴
"24届，实习往哪投毫无头绪啊	虽然导师还没放实习，但想着先看看，实验室做算法的，偏向nlp的冷门交叉方向吧，感觉也不会什么东西，整天就抄模型改模型的。 但之后实习投什么厂，什么岗完全不懂，秋招也没什么思路，现在就每天刷刷算法题[牛泪]  <a href=""/subject/index/6c7f0166d7b04ebb9967aa485e4d74fe"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#24届实习#</a> <a href=""/subject/index/29a812ac2910431594824798923fed66"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#24届秋招#</a>",求助贴
"网工	有秋招拿到网工offer的大牛吗 面试流程是什么样的还有都问了些问题啊 <a href=""/subject/index/99b8ecf189df42daaecba6999928594c"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#无实习如何秋招上岸#</a> <a href=""/subject/index/002d6ce4eab1487f9cae3241b5322732"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#秋招#</a>",招聘信息
"春招一般啥时候开始呀？	<a href=""/subject/index/8c6b99124fc647c5be63606e616bac66"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#如何看待2023届秋招#</a>",求助贴
三院35所VS武汉弹头所	社招，22届毕业生。35所总包25，不给户口，不知道除了户口其他的和应届有啥差别。武汉弹头所，预计总包十六七。听说都加班多，周六上班。,求助贴
考研大概率寄，郑带混子，春招怎么搞？	考研复试应该是进不了了，春招怎么准备，没啥项目，java东西快忘完了，竞赛只有个蓝桥杯省三跟没有一样。感觉自己好废物[牛泪],求助贴
春招	春招什么时候开始?春招会比秋招卷很多吗？,求助贴
"24届找实习中。。	<a href=""/subject/index/8c6b99124fc647c5be63606e616bac66"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#如何看待2023届秋招#</a> <a href=""/subject/index/48ae9703c9b14e618eb03d31d581cafd"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#你的秋招进展怎么样了#</a> ...24届找实习中，有能内推的大佬吗？[好无辜] <a href=""/subject/index/911c57e167c24c3a9d98643fe97c79c8"" target=""_blank"" class=""subject font-green"" nc-subject-type=""0"" nc-subject-tag-id=""0"">#我的实习日记#</a>",求助贴
